metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_failed,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037595,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037595,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037595,200.600600,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037595,200.600600,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037595,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037595,1.000000,Status is 200,,,,,,,,default,,,,,,,
vus,1701037595,10.000000,,,,,,,,,,,,,,,,
vus_max,1701037595,10.000000,,,,,,,,,,,,,,,,
data_sent,1701037596,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037596,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037596,1198.706600,,,,,,,,,default,,,,,,,
iterations,1701037596,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037596,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037596,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037596,1198.706600,,,,,,,,,default,,,,,,,
iterations,1701037596,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037596,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037596,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037596,1198.602900,,,,,,,,,default,,,,,,,
iterations,1701037596,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037596,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037596,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037596,1198.602900,,,,,,,,,default,,,,,,,
iterations,1701037596,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037596,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037596,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037596,1198.489400,,,,,,,,,default,,,,,,,
iterations,1701037596,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037596,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037596,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037596,1199.042400,,,,,,,,,default,,,,,,,
iterations,1701037596,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037596,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037596,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037596,1199.042400,,,,,,,,,default,,,,,,,
iterations,1701037596,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037596,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037596,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037596,1199.303900,,,,,,,,,default,,,,,,,
iterations,1701037596,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037596,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037596,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037596,1198.640500,,,,,,,,,default,,,,,,,
iterations,1701037596,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037596,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037596,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037596,1214.033400,,,,,,,,,default,,,,,,,
iterations,1701037596,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1701037596,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037596,191.057200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037596,191.057200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_reqs,1701037596,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037596,191.057200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037596,191.057200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037596,1.000000,Status is 200,,,,,,,,default,,,,,,,
checks,1701037596,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037596,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037596,189.236400,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037596,188.447200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037596,0.789200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_reqs,1701037596,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037596,189.236400,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037596,188.447200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037596,0.789200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037596,1.000000,Status is 200,,,,,,,,default,,,,,,,
checks,1701037596,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037596,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037596,188.992400,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037596,188.992400,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037596,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037596,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037596,191.740500,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037596,191.740500,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037596,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037596,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037596,192.915900,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037596,192.392000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037596,0.523900,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037596,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037596,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037596,193.435000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037596,193.435000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037596,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037596,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037596,189.311000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037596,189.126500,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037596,0.184500,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037596,1.000000,Status is 200,,,,,,,,default,,,,,,,
http_reqs,1701037596,1.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_duration,1701037596,197.230200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_blocked,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_connecting,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_tls_handshaking,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_sending,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_waiting,1701037596,197.230200,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_receiving,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
http_req_failed,1701037596,0.000000,,,,true,,GET,http://backend.gigachat.cloudns.org/api/trends/all,HTTP/1.1,default,,200,,,http://backend.gigachat.cloudns.org/api/trends/all,,
checks,1701037596,1.000000,Status is 200,,,,,,,,default,,,,,,,
vus,1701037596,10.000000,,,,,,,,,,,,,,,,
vus_max,1701037596,10.000000,,,,,,,,,,,,,,,,
data_sent,1701037597,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037597,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037597,1196.384200,,,,,,,,,default,,,,,,,
iterations,1701037597,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037597,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037597,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037597,1196.384200,,,,,,,,,default,,,,,,,
iterations,1701037597,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037597,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037597,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037597,1197.097700,,,,,,,,,default,,,,,,,
iterations,1701037597,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037597,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037597,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037597,1196.929000,,,,,,,,,default,,,,,,,
iterations,1701037597,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037597,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037597,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037597,1197.912900,,,,,,,,,default,,,,,,,
iterations,1701037597,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037597,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037597,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037597,1197.287900,,,,,,,,,default,,,,,,,
iterations,1701037597,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037597,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037597,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037597,1197.287900,,,,,,,,,default,,,,,,,
iterations,1701037597,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037597,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037597,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037597,1197.287900,,,,,,,,,default,,,,,,,
iterations,1701037597,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037597,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037597,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037597,1197.713600,,,,,,,,,default,,,,,,,
iterations,1701037597,1.000000,,,,,,,,,default,,,,,,,
data_sent,1701037597,108.000000,,,,,,,,,default,,,,,,,
data_received,1701037597,1002.000000,,,,,,,,,default,,,,,,,
iteration_duration,1701037597,1213.513100,,,,,,,,,default,,,,,,,
iterations,1701037597,1.000000,,,,,,,,,default,,,,,,,
